departamento,municipio,confianza,codigo_a,establecimiento_a,codigo_b,establecimiento_b,similitud_nombre,similitud_direccion,telefono_a,telefono_b,decision
SAN MARCOS,SAN JOSE EL RODEO,media,12-14-0029-46,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,12-14-0031-46,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,100.0,100.0,44933516,40937491,revisar
SAN MARCOS,SAN JOSE OJETENAM,media,12-24-0038-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,12-24-0039-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,100.0,100.0,50461286,,revisar
SAN MARCOS,SAN JOSE OJETENAM,media,12-24-0038-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,12-24-0048-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,100.0,100.0,50461286,46524964,revisar
SAN MARCOS,SAN JOSE OJETENAM,media,12-24-0039-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,12-24-0048-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,100.0,100.0,,46524964,revisar
SAN MARCOS,SAN LORENZO,media,12-29-0031-46,INSTITUTO TECNOLÓGICO PRIVADO MIXTO EVANGÉLICO SUNESIS,12-29-0032-46,INSTITUTO TECNOLÓGICO PRIVADO MIXTO EVANGÉLICO SUNESIS,100.0,100.0,53652442,46348954,revisar
SAN MARCOS,SAN MARCOS,media,12-01-0119-46,"COLEGIO PARTICULAR MIXTO ""SAN ANTONIO""",12-01-0199-46,"COLEGIO PARTICULAR MIXTO ""SAN ANTONIO""",100.0,100.0,45960556,48509283,revisar
SAN MARCOS,SAN MARCOS,media,12-01-0144-46,"COLEGIO PARTICULAR MIXTO ""JERUSALEM""",12-01-0191-46,"COLEGIO PARTICULAR MIXTO ""JERUSALEM""",100.0,97.67,77609611,77609649,revisar
SAN MARCOS,SAN MARCOS,media,12-01-0180-46,"COLEGIO PARTICULAR MIXTO ""JERUSALEM""",12-01-0186-46,"COLEGIO PARTICULAR MIXTO ""JERUSALEM""",100.0,100.0,77609611,77609649,revisar
SAN MARCOS,SAN MARCOS,media,12-01-0191-46,"COLEGIO PARTICULAR MIXTO ""JERUSALEM""",12-01-4653-46,"COLEGIO PARTICULAR MIXTO ""JERUSALEM""",100.0,100.0,77609649,77609611,revisar
SAN MARCOS,SIPACAPA,media,12-26-0048-46,"COLEGIO INTEGRAL ""BLASE PASCAL""",12-26-0050-46,"COLEGIO INTEGRAL ""BLASE PASCAL""",100.0,97.14,55278891,48239443,revisar
SAN MARCOS,SIPACAPA,media,12-26-0053-46,"""COLEGIO DE ESTUDIOS SUPERIORES SIPACAPA"" -CESS-",12-26-0054-46,"""COLEGIO DE ESTUDIOS SUPERIORES SIPACAPA"" -CESS-",100.0,100.0,46540195,33338449,revisar
SAN MARCOS,TACANA,media,12-07-0205-46,"COLEGIO CRISTIANO BILINGUE ""BLUE-SKY""",12-07-0225-46,"COLEGIO CRISTIANO BILINGUE ""BLUE-SKY""",100.0,97.3,58275119,31317295,revisar
SAN MARCOS,TEJUTLA,media,12-10-0104-46,COLEGIO TECNOLOGICO TEJUTLA,12-10-0105-46,COLEGIO TECNOLOGICO TEJUTLA,100.0,72.0,77600245,77600245,revisar
SANTA ROSA,BARBERENA,media,06-02-0037-46,"LICEO ""SAN ANTONIO""",06-02-0079-46,"LICEO ""SAN ANTONIO""",100.0,100.0,50194872,41412533,revisar
SANTA ROSA,CUILAPA,media,06-01-0127-46,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,06-01-0128-46,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,100.0,48.78,55589821,55589821,revisar
SANTA ROSA,NUEVA SANTA ROSA,media,06-14-0450-46,CENTRO EDUCATIVO NUESTRA SEÑORA DE LA ESPERANZA,06-14-1830-46,CENTRO EDUCATIVO NUESTRA SEÑORA DE LA ESPERANZA,100.0,95.38,40175127,52004719,revisar
SOLOLA,SAN LUCAS TOLIMAN,media,07-13-0074-46,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,07-13-0075-46,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,100.0,96.15,37550632,30601261,revisar
SOLOLA,SANTA MARIA VISITACION,media,07-03-0006-46,INSTITUTO PRIVADO LA SALLE,07-03-0010-46,INSTITUTO PRIVADO LA SALLE,100.0,100.0,79271884,79573771,revisar
SOLOLA,SOLOLA,media,07-01-0172-46,CENTRO EDUCATIVO INTERCULTURAL PARA EL DESARROLLO COMUNITARIO CEIDECO,07-01-2794-46,CENTRO EDUCATIVO INTERCULTURAL PARA EL DESARROLLO COMUNITARIO CEIDECO,100.0,97.62,31867077,77623141,revisar
SUCHITEPEQUEZ,CHICACAO,media,10-13-0045-46,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA,10-13-2613-46,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA,100.0,86.36,78677185,78677185,revisar
SUCHITEPEQUEZ,CUYOTENANGO,media,10-02-0054-46,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL DE SUCHITEPEQUEZ,10-02-2325-46,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL DE SUCHITEPEQUEZ,100.0,86.21,78683985,78683985,revisar
SUCHITEPEQUEZ,MAZATENANGO,media,10-01-0104-46,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,10-01-0105-46,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,100.0,100.0,78679919,77911552,revisar
SUCHITEPEQUEZ,MAZATENANGO,media,10-01-0104-46,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,10-01-2481-46,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,100.0,100.0,78679919,50102033,revisar
SUCHITEPEQUEZ,MAZATENANGO,media,10-01-0104-46,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,10-01-2617-46,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,100.0,100.0,78679919,77911552,revisar
SUCHITEPEQUEZ,MAZATENANGO,media,10-01-0105-46,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,10-01-2481-46,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,100.0,100.0,77911552,50102033,revisar
SUCHITEPEQUEZ,MAZATENANGO,media,10-01-0161-46,COLEGIO PRIVADO MIXTO ROSARIO,10-01-0329-46,COLEGIO PRIVADO MIXTO ROSARIO,100.0,100.0,51591615,515916,revisar
SUCHITEPEQUEZ,MAZATENANGO,media,10-01-0174-46,"COLEGIO PRIVADO MIXTO ""PESTALOZZI""",10-01-0175-46,"COLEGIO PRIVADO MIXTO ""PESTALOZZI""",100.0,100.0,78723161,59333795,revisar
SUCHITEPEQUEZ,MAZATENANGO,media,10-01-0196-46,COLEGIO CENTRO EDUCATIVO INTEGRAL CRISTIANO FUENTE DE BENDICION,10-01-2289-46,COLEGIO CENTRO EDUCATIVO INTEGRAL CRISTIANO FUENTE DE BENDICION,100.0,100.0,56160793,78720315,revisar
SUCHITEPEQUEZ,MAZATENANGO,media,10-01-0196-46,COLEGIO CENTRO EDUCATIVO INTEGRAL CRISTIANO FUENTE DE BENDICION,10-01-2531-46,COLEGIO CENTRO EDUCATIVO INTEGRAL CRISTIANO FUENTE DE BENDICION,100.0,100.0,56160793,78720315,revisar
SUCHITEPEQUEZ,MAZATENANGO,media,10-01-0205-46,COLEGIO DE ESTUDIOS SUPERIORES INTEGRALES,10-01-0206-46,COLEGIO DE ESTUDIOS SUPERIORES INTEGRALES,100.0,100.0,78720984,79376223,revisar
SUCHITEPEQUEZ,MAZATENANGO,media,10-01-0239-46,LICEO DE EDUCACION SUPERIOR PREUNIVERSITARIO,10-01-0241-46,LICEO DE EDUCACION SUPERIOR PREUNIVERSITARIO,100.0,100.0,78727363,45301993,revisar
SUCHITEPEQUEZ,MAZATENANGO,media,10-01-0275-46,"INSTITUTO TECNICO PRIVADO ""JOSE ORTEGA Y GASSET""",10-01-0278-46,"INSTITUTO TECNICO PRIVADO ""JOSE ORTEGA Y GASSET""",100.0,100.0,56944704,35153409,revisar
SUCHITEPEQUEZ,MAZATENANGO,media,10-01-0280-46,COLEGIO CENTRO DE ESTUDIOS INTEGRALES,10-01-2649-46,COLEGIO CENTRO DE ESTUDIOS INTEGRALES,100.0,100.0,79373035,55133318,revisar
SUCHITEPEQUEZ,MAZATENANGO,media,10-01-0284-46,"COLEGIO PRIVADO ""RAFAEL LANDIVAR""",10-01-0285-46,"COLEGIO PRIVADO ""RAFAEL LANDIVAR""",100.0,100.0,47016331,78720425,revisar
SUCHITEPEQUEZ,MAZATENANGO,media,10-01-0342-46,"COLEGIO PRIVADO MIXTO ""GALILEO GALILEI""",10-01-0343-46,"COLEGIO PRIVADO MIXTO ""GALILEO GALILEI""",100.0,100.0,4140069,41400699,revisar
SUCHITEPEQUEZ,MAZATENANGO,media,10-01-0346-46,COLEGIO DE ESTUDIOS SUPERIORES INTEGRALES,10-01-0347-46,COLEGIO DE ESTUDIOS SUPERIORES INTEGRALES,100.0,100.0,79376223,78720984,revisar
SUCHITEPEQUEZ,MAZATENANGO,media,10-01-0353-46,"COLEGIO ""INNOVACION TECNOLOGICA""",10-01-0354-46,"COLEGIO ""INNOVACION TECNOLOGICA""",100.0,100.0,59237422,55974970,revisar
SUCHITEPEQUEZ,MAZATENANGO,media,10-01-0359-46,"COLEGIO PRIVADO MIXTO DE LIDERAZGO ""ILAG""",10-01-0427-46,"COLEGIO PRIVADO MIXTO DE LIDERAZGO ""ILAG""",100.0,92.68,33422295,51233590,revisar
SUCHITEPEQUEZ,MAZATENANGO,media,10-01-2373-46,COLEGIO PRIVADO MIXTO 'BEATO HERMANO PEDRO',10-01-2374-46,COLEGIO PRIVADO MIXTO 'BEATO HERMANO PEDRO',100.0,83.33,78722688,78722688,revisar
SUCHITEPEQUEZ,MAZATENANGO,media,10-01-2481-46,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,10-01-2617-46,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,100.0,100.0,50102033,77911552,revisar
SUCHITEPEQUEZ,MAZATENANGO,media,10-01-2500-46,COLEGIO PRIVADO MIXTO 'SAN FRANCISCO DE ASIS',10-01-2501-46,COLEGIO PRIVADO MIXTO 'SAN FRANCISCO DE ASIS',100.0,100.0,,,revisar
SUCHITEPEQUEZ,MAZATENANGO,media,10-01-2506-46,"COLEGIO PARTICULAR MIXTO ""CENTROAMERICANO""",10-01-2507-46,"COLEGIO PARTICULAR MIXTO ""CENTROAMERICANO""",100.0,100.0,50194448,52729606,revisar
SUCHITEPEQUEZ,PATULUL,media,10-14-0021-46,"COLEGIO MIXTO ""NUEVO AMANECER""",10-14-0058-46,"COLEGIO MIXTO ""NUEVO AMANECER""",100.0,100.0,55129590,78719961,revisar
SUCHITEPEQUEZ,PATULUL,media,10-14-0051-46,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA ICI,10-14-2296-46,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA ICI,100.0,98.8,78719097,52784502,revisar
SUCHITEPEQUEZ,PATULUL,media,10-14-0066-46,COLEGIO MUNDO DE JUGUETES,10-14-0067-46,COLEGIO MUNDO DE JUGUETES,100.0,100.0,78719903,78716699,revisar
SUCHITEPEQUEZ,SAMAYAC,media,10-08-1959-46,INSTITUTO DE EDUCACION AVANZADA,10-08-2508-46,INSTITUTO DE EDUCACION AVANZADA,100.0,100.0,42147633,78720971,revisar
SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,media,10-10-0047-46,"COLEGIO PRIVADO MIXTO ""AMERICANO""",10-10-0056-46,"COLEGIO PRIVADO MIXTO ""AMERICANO""",100.0,97.78,78704899,78704812,revisar
SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,media,10-10-0079-46,"LICEO DE COMPUTACIÓN ""SIGLO 21""",10-10-0080-46,"LICEO DE COMPUTACIÓN ""SIGLO 21""",100.0,46.81,78705377,78705377,revisar
SUCHITEPEQUEZ,SAN BERNARDINO,media,10-04-0018-46,"COLEGIO PRIVADO MIXTO ""CIENCIA Y TECNOLOGIA""",10-04-0019-46,"COLEGIO PRIVADO MIXTO ""CIENCIA Y TECNOLOGIA""",100.0,100.0,41704607,52330641,revisar
SUCHITEPEQUEZ,SAN GABRIEL,media,10-12-0009-46,COLEGIO PRIVADO MIXTO INNOVACION EDUCATIVA,10-12-0010-46,COLEGIO PRIVADO MIXTO INNOVACION EDUCATIVA,100.0,100.0,57065025,59654378,revisar
SUCHITEPEQUEZ,SAN JOSE LA MAQUINA,media,10-21-0092-46,COLEGIO PRIVADO MIXTO SUPERACION,10-21-0093-46,COLEGIO PRIVADO MIXTO SUPERACION,100.0,100.0,7927234,79271342,revisar
SUCHITEPEQUEZ,SAN PABLO JOCOPILAS,media,10-09-0020-46,"INSTITUTO PARTICULAR MIXTO ""TECNOLOGICO""",10-09-0021-46,"INSTITUTO PARTICULAR MIXTO ""TECNOLOGICO""",100.0,100.0,54415897,58344644,revisar
SUCHITEPEQUEZ,SANTA BARBARA,media,10-15-0024-46,"CENTRO DE ESTUDIOS COMUNITARIO DE DIVERSIFICADO ""EL ESFUERZO""",10-15-0025-46,"CENTRO DE ESTUDIOS COMUNITARIO DE DIVERSIFICADO ""EL ESFUERZO""",100.0,100.0,59202617,49626270,revisar
SUCHITEPEQUEZ,SANTA BARBARA,media,10-15-0024-46,"CENTRO DE ESTUDIOS COMUNITARIO DE DIVERSIFICADO ""EL ESFUERZO""",10-15-0028-46,"CENTRO DE ESTUDIOS COMUNITARIO DE DIVERSIFICADO ""EL ESFUERZO""",100.0,100.0,59202617,49626270,revisar
SUCHITEPEQUEZ,SANTA BARBARA,media,10-15-0040-46,"COLEGIO PRIVADO MIXTO ""SANTA BARBARA""",10-15-0041-46,"COLEGIO PRIVADO MIXTO ""SANTA BARBARA""",100.0,100.0,42103940,5899378,revisar
ZACAPA,TECULUTAN,media,19-05-0050-46,"COLEGIO DE INNOVACIÓN Y APRENDIZAJE TECULUTÁN ""CIAT""",19-05-0058-46,"COLEGIO DE INNOVACIÓN Y APRENDIZAJE TECULUTÁN ""CIAT""",100.0,40.91,36079668,36079668,revisar
ZACAPA,TECULUTAN,media,19-05-0051-46,"COLEGIO DE INNOVACIÓN Y APRENDIZAJE TECULUTÁN ""CIAT""",19-05-0058-46,"COLEGIO DE INNOVACIÓN Y APRENDIZAJE TECULUTÁN ""CIAT""",100.0,40.91,36079668,36079668,revisar
ZACAPA,ZACAPA,media,19-01-0156-46,LICEO CRISTO REY,19-01-0183-46,LICEO CRISTO REY,100.0,100.0,54138046,59363661,revisar
ZACAPA,ZACAPA,media,19-01-0178-46,LICEO CRISTO REY,19-01-0179-46,LICEO CRISTO REY,100.0,100.0,54138046,79410104,revisar
ZACAPA,ZACAPA,media,19-01-0194-46,"COLEGIO ""HIGA""",19-01-0198-46,"COLEGIO ""HIGA""",100.0,96.43,49057528,42876685,revisar
IZABAL,PUERTO BARRIOS,media,18-01-2823-46,COLEGIO EDUCATIVO PRIVADO MIXTO DE FORMACION INTEGRAL EN COMPUTACION CEIF COMP,18-01-2830-46,"COLEGIO EDUCATIVO PRIVADO MIXTO DE FORMACION INTEGRAL EN COMPUTACION, CEIF COMP",99.36,85.39,79524695,79524695,revisar
GUATEMALA,VILLA NUEVA,media,01-15-2406-46,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA CENTRO DE FORMACION INTELECTUAL GUATEMALTECO,01-15-2791-46,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA 'CENTRO DE FORMACION INTELECTUAL GUATEMALTECO',98.96,100.0,,,revisar
CIUDAD CAPITAL,ZONA 12,media,00-12-9006-46,COLEGIO BILINGUE DE COMPUTACION C.B.C. EL CARMEN,00-12-9007-46,COLEGIO BILINGUE DE COMPUTACION C.B.C EL CARMEN,98.95,98.46,56924159,24762418,revisar
PETEN,FLORES,media,17-01-0130-46,INSTITUTO PARTICULAR MIXTO CIENCIA Y DESARROLLO.,17-01-1119-46,INSTITUTO PARTICULAR MIXTO CIENCIA Y DESARROLLO,98.95,100.0,79248284,30136848,revisar
GUATEMALA,VILLA NUEVA,media,01-15-0169-46,COLEGIO CRISTIANO BILINGUE GENERACION DE JOSUE,01-15-0522-46,CDOLEGIO CRISTIANO BILINGUE GENERACION DE JOSUE,98.92,56.6,66363413,66363413,revisar
GUATEMALA,VILLA NUEVA,media,01-15-0521-46,COLEGIO CRISTIANO BILINGUE GENERACION DE JOSUE,01-15-0522-46,CDOLEGIO CRISTIANO BILINGUE GENERACION DE JOSUE,98.92,76.92,66363413,66363413,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-0217-46,INSTITUTO PRIVADO PARA SEÑORITAS DE EDUCACION DIVERSIFICADA 'BILINGUE GUATEMALTECO',00-01-0230-46,INSTITUTO PRIVADO PARA SEÑORITAS DE EDUCACION DIVERSIFICADA BILINGUE GUATEMALTECO,98.78,100.0,22534855,22381144,revisar
IZABAL,MORALES,media,18-04-0448-46,INSTITUTO PARTICULAR MIXTO DE EDUCACION BÁSICA Y DIVERSIFICADA DR. PEDRO MOLINA,18-04-0449-46,INSTITUTO PARTICULAR MIXTO DE EDUCACION BASICA Y DIVERSIFICADA DR. PEDRO MOLINA,98.73,100.0,79477890,54746091,revisar
CIUDAD CAPITAL,ZONA 6,media,00-06-0077-46,"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA ""DOCTORA SARA CABARRUS DE RUÍZ""",00-06-0081-46,"INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA ""DOCTORA SARA CABARRUS DE RUÍZ""",98.7,96.91,22702943,54015710,revisar
HUEHUETENANGO,SAN PEDRO SOLOMA,media,13-08-0045-46,"INSTITUTO PARTICULAR MIXTO INTERCULTURAL ""CIENCIA Y DESARROLLO""",13-08-0047-46,INSTITUTO PARTICULAR MIXTO INTERCULTURAL CIENCIA Y DESARROLLO,98.39,97.96,77806985,77800698,revisar
QUICHE,CUNEN,media,14-10-0078-46,"COLEGIO MIXTO BILINGÜE INTERCULTURAL ""HERMANO OSCAR AZMITIA""",14-10-0102-46,"COLEGIO MIXTO BILINGUE INTERCULTURAL ""HERMANO OSCAR AZMITIA""",98.33,97.56,31406438,77555208,revisar
SANTA ROSA,BARBERENA,media,06-02-0084-46,"INSTITUTO TECNOLOGICO PRIVADO DE SANTA ROSA ""CRISTO VIVE""",06-02-0102-46,"INSTITUTO TECNOLÓGICO PRIVADO DE SANTA ROSA ""CRISTO VIVE""",98.25,81.36,78227801,78227801,revisar
PETEN,SAYAXCHE,media,17-10-0015-46,INSTITUTO PARTICULAR MIXTO PLAN FIN DE SEMANA LICENCIADO VALENTIN DEL VALLE GONGORA,17-10-0252-46,"INSTITUTO PARTICULAR MIXTO, PLAN FIN DE SEMANA, LICENCIADO VALENTIN DEL VALLE GONGORA""",98.22,100.0,57276870,37510203,revisar
CHIMALTENANGO,CHIMALTENANGO,media,04-01-0711-46,CORPORACION DE INFORMATICA EDUCATIVA NACIONAL CIEN,04-01-2103-46,CORPORACION DE INFORMATICA EDUCATIVA NACIONAL 'CIEN',98.04,97.87,,,revisar
HUEHUETENANGO,SANTA BARBARA,media,13-10-0056-46,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,13-10-0058-46,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,98.0,71.43,39905938,39905938,revisar
HUEHUETENANGO,SANTA BARBARA,media,13-10-0057-46,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,13-10-0058-46,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,98.0,41.18,39905938,39905938,revisar
CIUDAD CAPITAL,ZONA 6,media,00-06-0032-46,"INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA ""CARLOS BENJAMIN PAIZ AYALA""",00-06-0033-46,"INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA ""CARLOS BENJAMIN PAIZ AYALA """,97.99,100.0,22102943,22702943,revisar
ESCUINTLA,TIQUISATE,media,05-06-0043-46,LICEO EN INFORMATICA Y CIENCIAS AVANZADAS CERMA,05-06-0091-46,LICEO EN INFORMÁTICA Y CIENCIAS AVANZADAS CERMA,97.87,35.0,58016691,58016691,revisar
ESCUINTLA,NUEVA CONCEPCION,media,05-13-0064-46,INSTITUTO MUNICIPAL DE EDUCACION DIVERISFICADA,05-13-3074-46,INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA,97.83,83.33,42172147,42172147,revisar
QUICHE,SANTA CRUZ DEL QUICHE,media,14-01-0193-46,LICEO TECNOLOGICO DE OCCIDENTE LA PREPARATORIA,14-01-0235-46,LICEO TECNOLÓGICO DE OCCIDENTE LA PREPARATORIA,97.83,72.73,77563645,77563645,revisar
CIUDAD CAPITAL,ZONA 21,media,00-21-0023-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADO,00-21-0087-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,97.78,75.32,54826160,54826160,revisar
CIUDAD CAPITAL,ZONA 18,media,00-18-0020-46,"LICEO MIXTO EVANGELICO ""FUENTE DE ENSEÑANZA""",00-18-0142-46,"LICEO MIXTO EVANGÉLICO ""FUENTE DE ENSEÑANZA""",97.73,93.2,59452532,22553762,revisar
CIUDAD CAPITAL,ZONA 18,media,00-18-0020-46,"LICEO MIXTO EVANGELICO ""FUENTE DE ENSEÑANZA""",00-18-0256-46,"LICEO MIXTO EVANGÉLICO ""FUENTE DE ENSEÑANZA""",97.73,100.0,59452532,30763166,revisar
QUICHE,SAN MIGUEL USPANTAN,media,14-15-0234-46,INSTITUTO TÉCNICO MAYA EN RECURSOS NATURALES,14-15-4573-46,INSTITUTO TECNICO MAYA EN RECURSOS NATURALES,97.73,100.0,41453127,36575383,revisar
ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,media,05-02-0106-46,INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ,05-02-2608-46,INSTITUTO MUNICIPAL DE EDUCACION BASICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ,97.7,67.74,78821827,78821827,revisar
SAN MARCOS,TEJUTLA,media,12-10-0085-46,COLEGIO EVANGELICO PRIVADO MIXTO BETHESDA,12-10-4919-46,COLEGIO EVANGELICO PRIVADO MIXTO 'BETHESDA',97.62,100.0,46729644,77600063,revisar
SAN MARCOS,TEJUTLA,media,12-10-4713-46,COLEGIO EVANGELICO PRIVADO MIXTO BETHESDA,12-10-4919-46,COLEGIO EVANGELICO PRIVADO MIXTO 'BETHESDA',97.62,95.45,46729644,77600063,revisar
GUATEMALA,VILLA NUEVA,media,01-15-0345-46,LICEO VALLE DEL SOL,01-15-0520-46,LICEO VALLES DEL SOL,97.44,95.24,66367901,6636790,revisar
IZABAL,LOS AMATES,media,18-05-0146-46,"COLEGIO CATOLICO MIXTO ""NUEVO SAN JOSÉ""",18-05-0147-46,"COLEGIO CATÓLICO MIXTO ""NUEVO SAN JOSÉ""",97.44,100.0,50367107,30363418,revisar
IZABAL,PUERTO BARRIOS,media,18-01-0073-46,COLEGIO TECNICO PRIVADO MIXTO LA PATRIA,18-01-3068-46,COLEGIO TÉCNICO PRIVADO MIXTO LA PATRIA,97.44,100.0,79475263,58302515,revisar
GUATEMALA,SAN JOSE DEL GOLFO,media,01-04-0008-46,INSTITUTO NACIONAL NITO PALENCIA MAYEN,01-04-0027-46,INSTITUTO NACIONAL NITO PALENCIA MAYÉN,97.37,90.48,55135441,46815144,revisar
GUATEMALA,SAN JOSE DEL GOLFO,media,01-04-0009-46,INSTITUTO NACIONAL NITO PALENCIA MAYEN,01-04-0027-46,INSTITUTO NACIONAL NITO PALENCIA MAYÉN,97.37,100.0,55135441,46815144,revisar
GUATEMALA,SAN MIGUEL PETAPA,media,01-17-0183-46,CENTRO EDUCATIVO FORMADORES DE LÍDERES,01-17-0373-46,CENTRO EDUCATIVO FORMADORES DE LIDERES,97.37,100.0,66316991,41682025,revisar
GUATEMALA,VILLA NUEVA,media,01-15-0458-46,CENTRO EDUCATIVO JOSÉ MILLA Y VIDAURRE,01-15-2077-46,CENTRO EDUCATIVO JOSE MILLA Y VIDAURRE,97.37,95.24,66364010,66279367,revisar
SAN MARCOS,SAN PEDRO SACATEPEQUEZ,media,12-02-1039-46,COLEGIO PRIVADO URBANO MIXTO DE ESTUDIOS AVANZADOS C.E.S.C,12-02-4132-46,COLEGIO PRIVADO URBANO MIXTO DE ESTUDIOS AVANZADOS CESC,97.35,81.4,77601642,77601642,revisar
BAJA VERAPAZ,GRANADOS,media,15-05-0045-46,CENTRO DE ESTUDIOS MAGISTERIALES CEM,15-05-2172-46,CENTRO DE ESTUDIOS MAGISTERIALES 'CEM',97.3,100.0,55263805,,revisar
HUEHUETENANGO,HUEHUETENANGO,media,13-01-0171-46,LICEO PREUNIVERSITARIO DE INFORMATICA,13-01-0394-46,LICEO PREUNIVERSITARIO DE INFORMÁTICA,97.3,75.86,77648784,77648784,revisar
ESCUINTLA,MASAGUA,media,05-05-0028-46,COLEGIO MIXTO TECNOLÓGICO DEL ROSARY,05-05-0029-46,COLEGIO MIXTO TECNOLOGICO DEL ROSARY,97.22,58.95,58430132,58430132,revisar
EL PROGRESO,SANARATE,media,02-07-0036-46,COLEGIO PRIVADO MIXTO CIENCIAS COMERCIALES SANARATE,02-07-0714-46,COLEGIO PRIVADO MIXTO DE CIENCIAS COMERCIALES SANARATE,97.14,70.0,79252112,79252112,revisar
GUATEMALA,MIXCO,media,01-08-0496-46,CENTRO EDUCATIVO FE Y ALEGRIA NO. 2,01-08-0937-46,CENTRO EDUCATIVO FE Y ALEGRÍA NO. 2,97.14,100.0,24317273,40433245,revisar
HUEHUETENANGO,HUEHUETENANGO,media,13-01-0348-46,"CENTRO EDUCATIVO MARRIOT ""BRILLANTE""",13-01-0368-46,CENTRO EDUCATIVO MARRIOT BRILLANTE,97.14,49.06,77648219,77648219,revisar
RETALHULEU,RETALHULEU,media,11-01-0271-46,"COLEGIO TECNOLÓGICO ""BLAISE PASCAL""",11-01-0420-46,COLEGIO TECNOLÓGICO BLAISE PASCAL,97.06,95.24,41503836,42966666,revisar
RETALHULEU,RETALHULEU,media,11-01-0272-46,"COLEGIO TECNOLÓGICO ""BLAISE PASCAL""",11-01-0420-46,COLEGIO TECNOLÓGICO BLAISE PASCAL,97.06,95.24,41503836,42966666,revisar
RETALHULEU,RETALHULEU,media,11-01-0212-46,COLEGIO TECNOLOGICO BLAISE PASCAL,11-01-0419-46,COLEGIO TECNOLÓGICO BLAISE PASCAL,96.97,97.56,77714747,42966666,revisar
SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,media,10-10-0001-46,"COLEGIO PRIVADO MIXTO ""AMERICANO""",10-10-0057-46,COLEGIO PRIVADO MIXTO AMERICANO,96.88,49.12,78704812,78704812,revisar
ESCUINTLA,TIQUISATE,media,05-06-0036-46,LICEO TECNOLOGICO MODERNO DE TIQUISATE LITEMOTI,05-06-2771-46,"LICEO TECNOLÓGICO MODERNO DE TIQUISATE, LITEMOTI",96.84,61.29,46506181,46506181,revisar
